"범죄별(1)",범죄별(2),범죄별(3),2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012
"특별법범",도로교통법(무면허운전),소계,60.8,31.9,-11.1,69.2,31.9,100.1,,,61.2,61.9,41.3,66.7,-44.4,17.1,,,28.1,29.7,887.5,454.5,22.6,33.1,,,26.3,25.7,31.3,140.0,290.0,51.2,,,-35.8,-67.7,7.6,-23.8,-71.8,-16.0,,,-33.2,-33.5,-7.8,-80.6,-30.8,-53.2,,,-30.2,-48.3,-81.2,-77.4,-41.3,-23.4,,,-30.7,-31.0,-20.2,-14.3,0.0,31.0,,,-28.4,-46.7,-75.0,33.3,-49.4,-20.1,,,-30.4,-31.5,-5.6,,74.1,23.7,,,-12.6,-6.0,100.0,10.7,-9.8,-7.3,200.0,,-15.3,-15.3,-5.2,,-40.4,-29.8,,
"특별법범",도로교통법(음주운전),소계,18.3,14.3,,66.7,14.1,62.9,,,15.2,19.0,-28.6,,-50.0,-25.0,,,44.1,49.0,,180.0,48.4,9.4,,,46.1,43.5,50.0,,600.0,133.3,,,-58.5,-69.1,,-50.0,-69.3,2.1,,,-43.9,-43.5,-53.3,,-42.9,-42.9,,,-21.1,-32.7,,0.0,-33.0,4.7,,,-16.1,-17.6,28.6,,-25.0,-75.0,,,-38.8,-64.8,,-57.1,-65.0,-9.5,,,-22.8,-27.7,-11.1,,200.0,0.0,,,33.5,56.9,,33.3,56.6,6.1,,,50.4,54.5,62.5,,-11.1,100.0,,
"특별법범",도로법,소계,33.3,50.0,,,50.0,,,,0.0,0.0,,,,,,,1125.0,1166.7,,,1166.7,,,,1000.0,700.0,,,,,,,98.0,86.8,,,86.8,,,,100.0,50.0,250.0,,200.0,,,,-53.6,-52.1,,,-52.1,,,,-68.2,-50.0,-85.7,,,33.3,,,-95.6,-94.1,,,-94.1,,,,,,,,,,,,-50.0,,,,,,,,,,,,,,,
"특별법범",도시계획법,소계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",마약류관리에 관한 법률,소계,-65.0,-50.0,-50.0,-75.0,0.0,,,,-70.0,-80.0,,,,,,,228.6,25.0,100.0,100.0,-50.0,,,,266.7,300.0,200.0,,,,,,21.7,0.0,0.0,0.0,0.0,-83.3,,,81.8,137.5,-66.7,,,100.0,,,-35.7,-80.0,,-50.0,,0.0,,,-20.0,-36.8,300.0,,,,,,-50.0,100.0,,100.0,,,,,-62.5,-58.3,-75.0,,,,,,0.0,0.0,,-50.0,,,,,16.7,0.0,100.0,,,,,
"특별법범",민사소송법,소계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",변호사법,소계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",병역법,소계,-40.1,15.0,-77.8,155.6,27.3,,,,-37.5,40.0,-45.5,,-78.9,-51.5,,,-10.9,-30.4,,-8.7,-35.7,,,,28.0,-28.6,-16.7,,325.0,-8.3,,,-99.1,-95.8,,-95.2,-96.3,,,,,,,,,,,,50.0,-50.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",부정경쟁방지 및 영업비밀보호에 관한법률,소계,-50.0,,,,,,,,-50.0,-50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.0,,,,,,,,-50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",부정수표단속법,소계,-16.7,,,,,,,,,,,,,,,,40.0,,,,,-80.0,,,,,,,,,,,185.7,50.0,50.0,-50.0,,800.0,,,100.0,,,,,,,,-45.0,-66.7,-33.3,,,-44.4,,,0.0,,0.0,,,,,,-72.7,,,,,,,,-25.0,,,,-66.7,,,,-66.7,,,,,,,,,,,,,,,
"특별법범",산림법,소계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",산림자원의조성및관리에관한법률,소계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,0.0,-50.0,,,,,,,-40.0,,,,,,,,50.0,200.0,,,,,,,-33.3,,,,,,,,-66.7,-66.7,,,,,,,,,,,,,,,,,,,,,,
"특별법범",산업안전보건법,소계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.0,-50.0,,,-50.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,350.0,250.0,,,250.0,,,,,,,,,,,
"특별법범",상표법,소계,111.1,25.0,,,66.7,400.0,,,125.0,100.0,,,,,,,84.2,380.0,,,340.0,-80.0,,,0.0,12.5,,,,,,,-74.3,-83.3,,,-81.8,,,,-44.4,-44.4,,,,,,,-55.6,,,,,,,,-20.0,-40.0,,,,,,,-75.0,,,,,,,,-75.0,,,,,,,,100.0,,,,,,,,0.0,,,,,,,
"특별법범",성매매법,소계,28.3,-50.0,,-50.0,-50.0,104.0,,100.0,34.5,25.6,22.2,0.0,700.0,-72.2,0.0,,184.6,308.3,,100.0,318.2,384.3,-50.0,125.0,131.3,103.0,290.9,400.0,300.0,320.0,,,-28.0,-65.3,,250.0,-78.3,7.7,,-68.9,-39.9,-51.9,-41.9,-80.0,28.1,-14.3,,,-59.7,-70.6,,-71.4,-80.0,-69.9,,-21.4,-51.3,-52.1,-24.0,300.0,-62.2,-66.7,,,-32.2,40.0,,200.0,-50.0,-17.5,,-63.6,-43.9,-43.6,-47.4,-75.0,-38.7,33.3,-50.0,,-25.6,-14.3,,-66.7,200.0,-45.5,,,-1.4,-4.5,10.0,0.0,0.0,-50.0,,
"특별법범",소방기본법,소계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",수산업법,소계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",수질환경보전법,소계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",식품위생법,소계,-61.5,-60.0,,,-60.0,,,,-62.5,,50.0,,,,,,560.0,250.0,,,250.0,,,,766.7,,0.0,,,,,,81.8,-28.6,,,-28.6,,,,103.8,117.4,0.0,,,,,,-18.3,-40.0,,,-40.0,0.0,,,-22.6,-36.0,200.0,,,200.0,,,-59.2,-33.3,,,-33.3,0.0,,,-58.5,-50.0,-88.9,,,,,,45.0,50.0,,,50.0,500.0,,,11.8,0.0,200.0,,,,,
"특별법범",아동·청소년의성보호에관한법률,소계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",약사법,소계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,100.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",여신전문금융업법,소계,78.4,57.1,0.0,-50.0,125.0,2500.0,,,7.7,8.7,0.0,,,-66.7,,,387.9,400.0,2100.0,1400.0,100.0,342.3,,,435.7,456.0,233.3,,,100.0,,,9.9,7.3,4.5,53.3,-27.8,-12.2,,,25.3,25.2,-40.0,,400.0,200.0,,,-63.3,-89.8,-91.3,-91.3,-84.6,-65.3,,,-54.8,-55.2,16.7,,,-33.3,,,30.0,,,,,42.9,,,40.0,34.6,0.0,,,,,,29.6,,,,,26.0,,,16.8,23.8,0.0,,,,,
"특별법범",오수·분뇨및축산폐수의처리에관한법률,소계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",예비군법,소계,,,,,,,,,,,,,,,,,700.0,500.0,,,500.0,,,,,,,,,,,,50.0,33.3,,,33.3,,,,,,,,,50.0,,,-91.7,-87.5,,,-87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",옥외광고물등의관리와옥외광고산업진흥에관한법률,소계,,,,,,,,,,,,,,,,,100.0,,,,,,,,0.0,,0.0,,,,,,0.0,,,,,,,,100.0,,100.0,,,,,,150.0,,,,,,,,50.0,,-50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",외국환거래법,소계,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,800.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.7,-66.7,,,-66.7,,,,,,,,,,,
"특별법범",유해화학물질관리법,소계,45.7,73.3,0.0,266.7,,74.0,,,-20.0,-16.2,,,,200.0,,,131.4,0.0,-16.7,18.2,0.0,130.7,,,250.0,229.0,900.0,,,33.3,,,16.1,11.5,10.0,15.4,0.0,9.9,,,33.0,32.4,20.0,,,25.0,,,67.7,-17.2,-63.6,33.3,,70.5,,,81.9,85.9,50.0,100.0,,-40.0,,,31.5,25.0,-50.0,35.0,,48.3,,,-3.3,-8.4,61.1,,,166.7,,,-12.7,36.7,50.0,18.5,500.0,-14.5,,,-15.6,-12.6,-37.9,,-33.3,75.0,,
"특별법범",윤락행위 등 방지법,소계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",음반·비디오물 및 게임물에 관한법률,소계,-93.1,-89.7,,,-92.9,,,,-94.8,-96.0,,,,,,,-66.7,-66.7,,,-50.0,,,,-66.7,,,,,,,,-50.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",의료법,소계,-66.7,-66.7,,,-66.7,,,,-71.4,-78.6,,,,,0.0,,133.3,300.0,,,300.0,,,,150.0,200.0,0.0,,,,,,-21.4,,,,,,,,-30.0,-22.2,,,,,,,-54.5,,,,,-75.0,,,-85.7,,,,,,,,-40.0,,,,,0.0,,,100.0,,0.0,,,,,,-66.7,,,,,0.0,,,,,,,,,,
"특별법범",자동차관리법,소계,110.8,96.6,,0.0,100.0,330.0,,,100.0,106.3,73.3,,,0.0,,,82.5,171.9,,200.0,166.1,39.5,,,57.9,38.4,119.2,,200.0,62.5,,,-18.0,-43.2,0.0,-33.3,-44.3,6.7,,,-4.0,8.8,-29.8,,-33.3,-53.8,,,-37.7,-68.2,,,-66.3,-29.7,,,-26.2,-31.5,-20.0,,150.0,-33.3,,,8.3,-53.6,,,-53.6,82.2,,,-5.0,4.9,-21.9,,-60.0,50.0,,,14.0,184.6,,,176.9,-20.7,,,20.9,29.0,-20.0,,100.0,-16.7,,
"특별법범",자동차손해배상보장법,소계,74.2,37.5,,,37.5,200.0,,,115.4,83.3,,,100.0,12.5,,,22.2,63.6,,,63.6,-50.0,,,3.6,-4.5,75.0,,-50.0,77.8,,,63.6,77.8,,,77.8,200.0,,,55.2,38.1,-14.3,,900.0,37.5,,,194.4,3.1,,,0.0,244.4,,,388.9,524.1,183.3,,90.0,50.0,,,28.0,-3.0,,0.0,-3.1,38.7,,,34.1,32.0,117.6,-66.7,-5.3,9.1,0.0,,-13.8,25.0,,0.0,25.8,18.6,,,-21.7,-27.6,-24.3,300.0,44.4,-19.4,,
"특별법범",저작권법,소계,354.9,157.1,,,157.1,400.0,,,367.8,248.6,75.0,2600.0,385.0,300.0,,,767.1,181.9,,,181.9,470.0,,,787.5,1618.2,842.9,1396.3,571.3,735.0,,,-61.9,-93.6,,,-93.6,-75.4,,,-61.5,-36.9,-45.5,-50.2,-76.7,-73.7,,,-96.4,-76.9,,,-84.6,-85.7,,,-96.5,-97.4,-83.3,-94.8,-96.1,-95.5,,,15.6,-33.3,,,0.0,300.0,,,13.4,17.8,-33.3,-33.3,32.7,100.0,,,84.6,650.0,,,600.0,25.0,,,82.2,97.6,162.5,-17.9,83.8,100.0,,
"특별법범",정보통신망이용촉진및정보보호등에관한법률,소계,59.4,22.7,0.0,-42.9,26.3,63.3,,,70.8,82.6,-38.7,25.0,46.9,76.9,,,79.1,27.2,300.0,100.0,23.8,67.3,,,93.7,99.0,73.7,120.0,23.4,26.1,,,-22.1,-73.6,-25.0,-37.5,-76.0,9.8,,,-15.9,-18.0,-24.2,45.5,25.9,-27.6,,,48.9,-24.1,,-20.0,-20.0,37.8,,,54.0,51.9,40.0,-6.3,102.7,4.8,,,-59.1,-56.8,,-50.0,-65.0,29.8,,,-65.2,-69.1,-34.3,-40.0,-31.8,-45.5,0.0,,-3.1,163.2,-66.7,0.0,235.7,-3.7,,,-9.1,-14.0,82.6,-77.8,1.0,66.7,0.0,
"특별법범",조세범 처벌법,소계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.0,,,,,,,,-33.3,,,,,,,,0.0,,,,,,,,-50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",조수보호 및 수렵에 관한법률,소계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",주민등록법,소계,146.4,45.5,,-66.7,150.0,250.0,,,212.1,234.5,150.0,0.0,,-37.5,,,133.3,193.8,,700.0,133.3,150.0,,,119.4,121.6,20.0,200.0,,180.0,,,39.4,-68.1,-50.0,-75.0,-68.6,91.4,,,56.6,56.7,33.3,0.0,200.0,-14.3,,,22.9,0.0,,-50.0,27.3,16.4,,,27.4,29.7,-37.5,-33.3,16.7,-33.3,,,5.3,-13.3,,,-14.3,39.7,,,0.7,-3.0,260.0,0.0,42.9,-37.5,,,56.1,30.8,,,25.0,36.7,,,59.9,62.5,50.0,0.0,-20.0,160.0,,
"특별법범",주차장법,소계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",지방세법,소계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",직업안정법,소계,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,-33.3,,,-50.0,0.0,,,0.0,-50.0,,,,,,,,,,,-33.3,,,,,0.0,,,,,,,,,,,100.0,,,,,200.0,,,0.0,,,,,,,,-25.0,,,,,,,,200.0,200.0,,,,,,
"특별법범",집회 및 시위에 관한법률,소계,-53.2,150.0,,,233.3,,,,-94.9,-97.4,,,,,,,195.5,115.0,,,65.0,,,,1000.0,1800.0,200.0,,,,,,-60.0,-67.4,0.0,-11.1,-84.8,,,,-59.1,-63.2,-33.3,,,,,,-92.3,-92.9,,-87.5,,-50.0,,,,,,,,,,,200.0,300.0,,,,,,,,,,,,,,,-83.3,,,,,,,,-50.0,0.0,,,,,,
"특별법범",청소년보호법,소계,69.9,30.8,,0.0,32.0,0.0,,,80.2,79.3,85.7,,,,,,36.4,11.8,,200.0,0.0,300.0,,,39.9,38.8,34.6,,,,,,-26.0,-65.8,,-66.7,-63.6,325.0,,,-25.6,-26.5,-20.0,,,0.0,,,-37.9,-7.7,,100.0,-16.7,-58.8,,,-38.9,-36.0,-53.6,,,100.0,,,328.2,-16.7,,-50.0,-10.0,1400.0,,,303.6,324.0,153.8,,300.0,0.0,,,60.2,90.0,,100.0,88.9,2.9,,,70.3,68.3,106.1,,-25.0,650.0,,
"특별법범",청소년의성보호에 관한법률,소계,2.5,37.9,5.3,333.3,0.0,61.8,,,-18.8,-46.2,-32.1,,-10.3,-71.4,,,-14.8,-7.5,-40.0,-7.7,85.7,18.2,,,-40.4,300.0,-21.1,,-75.6,200.0,200.0,,-2.9,0.0,50.0,0.0,-46.2,21.5,,,-30.6,-39.3,-26.7,,-21.1,-16.7,-33.3,,-67.3,-70.3,-94.4,-50.0,-42.9,-62.0,,,-69.8,-47.1,-63.6,,,,-50.0,,-58.2,-81.8,,,-50.0,-70.0,,,-23.1,-11.1,-50.0,,,,,,,,,,,,,,,,,,,,,
"특별법범",총포·도검·화약류등의안전관리에관한법률,소계,,,,,,,,,,,,,,,,,-42.9,0.0,,,0.0,,,,-50.0,,,,,,,,1350.0,0.0,,,0.0,,,,1766.7,,,,,,,,-67.2,,,,,,,,-71.4,-76.4,,,,,,,-78.9,,,,,,,,-75.0,-76.9,-66.7,,,,,,50.0,,,,,,,,25.0,0.0,100.0,,,,,
"특별법범",축산물가공처리법,소계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",컴퓨터프로그램보호법,소계,11.3,200.0,,,200.0,,,,10.4,283.3,,-90.0,22.4,,,,124.7,266.7,,,266.7,400.0,,,114.1,213.0,,50.0,73.3,,,,-21.5,,,,,-80.0,,,-14.3,8.3,,833.3,-51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",특가법(도주차량),소계,14.0,6.3,40.0,4.5,-7.1,21.5,,,20.7,22.9,-9.1,,100.0,-13.3,,,20.9,17.6,-25.0,27.5,30.8,31.0,,,4.0,-3.5,70.0,,50.0,61.5,,,-22.0,-50.0,-66.7,-47.7,-47.1,-5.8,,,-3.9,0.0,-17.6,,-66.7,-57.1,,,-19.3,-27.5,28.6,-28.3,-40.7,-15.4,,,-23.2,-28.9,21.4,,,11.1,,,7.1,-29.3,-22.2,-9.1,-75.0,22.4,,,7.9,8.5,-23.5,,,-50.0,,,-8.8,56.1,-28.6,30.0,400.0,-17.3,,,-24.4,-40.6,61.5,,-25.0,60.0,0.0,
"특별법범",폐기물관리법,소계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",풍속영업의 규제에 관한법률,소계,-75.0,,,,,,,,-75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",해양오염방지법,소계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"특별법범",기타특별법,소계,568.4,443.3,0.0,550.0,488.0,,,,614.3,657.4,466.7,,133.3,600.0,,,210.6,235.0,1633.3,976.9,140.8,1350.0,,,164.0,73.3,200.0,,5257.1,692.9,,,-42.3,-64.1,-40.4,-64.3,-67.5,49.1,,,-40.0,-43.0,8.8,,-47.2,-60.4,20.0,,-22.6,-30.1,-35.5,-18.0,-33.9,-14.5,,,-21.7,-4.0,-4.5,,-68.7,-22.7,-66.7,,-13.5,-38.0,40.0,-48.8,-52.6,79.7,,,-30.6,-28.1,-32.1,150.0,-50.0,-55.9,50.0,,-22.3,-2.4,-75.0,4.8,50.0,-56.8,,,-3.4,3.6,-2.8,-40.0,-61.3,26.7,-83.3,
